reviews,value,comfort,location,cleanliness,service
"空間小，床過軟，且無電梯，樓梯設計不佳且偏陡，但價位較低的前提下，算是經濟實惠	",,,,,
"日式風格！環境清幽適合渡假！交通便利 重點是管家小歐超級親切	",,,,,
"安築, 700台灣台南市中西區西門路一段	",,,,,
"很有特色的民宿，管家服務品質優	",,,,,
"房間格局寬敞，裝潢氣氛很好，設備也應有盡有，重點是價格親民平價呀！	",,,,,
"這價位真的很棒 而且又很乾淨 可惜點心的地方沒有泡麵哈哈 要不然我會更推薦	",,,,,
"512房間 浴缸的按摩會自己啟動 與同行友人 都有聽到別人在唱歌的聲音 有點可怕	",,,,,
房間乾淨隔音好，早餐很好吃?? 老闆也很親切，會推薦附近的景點,,,,,
"老闆人很好 環境乾淨整潔 停車方便 有提供小冰箱 手作的漢堡非常好吃∼	",,,,,
"公共活動空間非常寬敞， 住宿清幽床位大， 早餐很有特色不馬虎，驚艷。	",,,,,
"老闆很親切，廚藝也很好，房間乾淨整齊，很適合台東輕旅行的地方。	",,,,,
"老闆娘很熱心、房間乾淨	",,,,,
"車挺好坐 價格合理 司機也挺親切 但是人生哪有一帆風順，所以我給了一顆星	",,,,,
"水壓非常不足，水忽冷忽熱	",,,,,
"老闆和老闆娘人超好，位置方便，靠近火車站和觀光景點！	",,,,,
"嗯....熱水，排水，網路，都有問題，我遇過最爛的，爛到我想上來評價	",,,,,
"收費很便宜服務態度不錯 所在地方繁榮可惜停車場太小燈光不足	",,,,,
"雖然設備不是很新，但乾淨，房間有大浴缸，戶外有溫泉SPA，CP值很高	",,,,,
"房價便宜，環境清優，老闆娘親切，沖泡三合一咖啡~好喝！溫泉~很棒！	",,,,,
"記得檢查備品和設備 房間沒有吹風機 打電話要了好幾次 到隔天早上退房還沒送來	",,,,,
"老闆娘很親切，房間很乾淨，早餐很好吃，尤其是南瓜濃湯，超讚！！	",,,,,
"ㄌ老闆娘蠻親切健談，會建議遊客旅遊景點，住宿價格還算合理，值得推薦。	",,,,,
"民宿主人親切 賓至如歸 有機蔬菜是客人們的餐點 CP值高	",,,,,
"302房間乾淨空間優，窗戶漂亮可看海，浴室乾濕兩用浴缸大	",,,,,
"農曆七月的週五前來，很放鬆舒服的住宿，早餐雖簡單，但煎蛋吐司飲料都能續點	",,,,,
"附近距離商店較遠，建議可以先採購零食宵夜，不然櫃檯很像也有賣泡麵啦??'	",,,,,
"房間隔音極差，浴室很小，房間裡面都是煙味	",,,,,
"臨近中和四面佛廟宇，有名的財神廟景點。中和四面佛由日暉旅館董事長從泰國迎請回來。	",,,,,
"很簡陋的旅店，應該是很久沒裝修了！三人房就像雙人房加床，空間很小。	",,,,,
"房間舊，冷氣不強，清潔度不夠，浴巾裡有乾掉的蟑螂.....，饅頭好吃，餐點有比較小貴	",,,,,
"早餐是這樣提供的嗎？連咖啡機都沒有 吐司的奶油 粥的最佳夥伴 花生 豆腐乳也沒有	",,,,,
"小木屋。所以也是可以嘗試【庭園休閒婚宴】的主題經營。（這樣的建議給店家）	",,,,,
"麵包，水餃，牛奶麥片，還有2種飲料可以選，另外還有咖啡及簡單的蛋糕。	",,,,,
"服務人員都很親切 ，只是旅館有些年紀了 房間還是會有煙味 ，希望能落實禁煙的規定	",,,,,
"設備陳舊，說有附車位但是是私人土地，但中途竟然還要我們去停車場幫忙挪車，不優!	",,,,,
"緊鄰鯉魚潭畔，提供民宿，簡餐，飲料服務。服務親切。	",,,,,
"很美的風景，房間也不錯，貓咪很可愛，如果要去跳傘的話還有合作，是很棒的地方！	",,,,,
"有很多可愛又親人的貓貓 乳酪起司蛋糕??'	",,,,,
"同一層有餐廳、全家便利商店、伴手禮店，以及戶外觀景台可以看飛機起飛。	",,,,,
"值得推薦的是他們的房間很乾淨寬敞，浴室很棒。有沐浴乳洗髮精。吹風機是Dyson!	",,,,,
"在二航五樓南側的過境旅館，對趕早班機的旅客真是一大福音。	",,,,,
"非常優秀~老闆娘人超好 講解房間設施很細心	",,,,,
"乾淨 舒適 浴缸大 服務好 熱心 早餐好吃	",,,,,
"特色民宿，老闆娘超親切	",,,,,
"老闆跟老闆娘人都超級好，房間跟照片上看到的ㄧ樣漂亮，景觀超級棒！房間超級乾淨！	",,,,,
"老闆娘做的早餐超級好吃！景色優美∼雖然床有點硬，房間乾淨！	",,,,,
"民宿主人很熱心，讓客人賓至如歸，房間很乾淨，夜晚很安靜，除了海浪聲，，，	",,,,,
"棒!虎尾唯一有室內泳池的渡旅 房間空間大 適合全家大小休息 住宿的好去處^^	",,,,,
"梳妝檯沒有椅子 整體裝潢氣氛很好 但淋浴位子有點小 動線設計不是很順暢	",,,,,
"除了早餐其他沒啥好挑剔的，蓮蓬頭熱水要等一下，房間大小孩可以泡澡玩水，CP值高	",,,,,
"很棒！風景很美，房間舒適，設備很新，服務人員周到又親切∼	",,,,,
"餐點不錯，周邊環境也滿美的，這次住樓中摟房型浴室磁磚很滑要小心，音響有爆爆聲	",,,,,
"洛可可樓中樓家庭房超棒，房內空間大，且獨立陽台視野好	",,,,,
"一個家庭式的民宿，四個房間，兩間衛浴，廚房客廳俱全。適合8至10人的團體住宿。	",,,,,
"很棒的海景，價錢公道，唯一我沒辦法適應的是5樓樓上地板蹦蹦蹦的聲音，有點難入眠。	",,,,,
"地點環境不錯、一切設備尚可	",,,,,
"東西原味手藝好，價格漂亮。必點鱒魚生魚片，煎蛋，蘿蔔乾湯	",,,,,
"道地的蘿蔔錢肉片湯，還有他們自己做的客家豆腐乳與桔醬，野薑花蛋真是非常有特色。	",,,,,
"老闆夫妻服務周到，菜色口味道地好吃，非常值得推薦的餐廳	",,,,,
"放鬆身心靈的好所在，餐點的魚都超讚，住宿的床及枕頭真好睡，CP值高，值得一去	",,,,,
"菜好吃，鱘龍魚粥超鮮甜，老闆很熱情，隨時注意我們用餐的狀況，車子可以停餐廳門口。	",,,,,
"空氣好，喜歡吃魚的可以來吃，房間隔音很差，附近有步道，也有烤肉的地方	",,,,,
"這是一家價格便宜，人員服務還可以的住宿地點，居住環境不是很乾淨，電梯機油味很重。	",,,,,
"真的是cp值高的旅館，櫃檯的服務人員很親切，推薦中。	",,,,,
"原本是雙人床，尺寸確是單人加大的床。還有窗戶窗簾不夠長，遮不住陽光！	",,,,,
"房間簡單溫馨乾淨 有機會會再去 感謝老闆娘	",,,,,
"隔天退房前發現老闆把被子放在陽台曬，看似不會全數清洗更換，有衛生疑慮	",,,,,
"很舒服的環境，民宿主人很親切。	",,,,,
"房間寬敞蠻乾淨!只是我個人感覺早餐有些單調素食類多生菜沙拉卻選擇性少咖啡不錯喝	",,,,,
"以相同價位商務旅館來看，室內空間不小，浴室乾濕分離又有浴缸，CP值較期待高。	",,,,,
"高雄市新開的商務飯店。地點好，吃的東西都在附近，服務不錯，住宿價錢公道。	",,,,,
"房間擺設簡約，適合背包客，早餐是豆漿和三明治，是老闆親自買的。	",,,,,
"價格便宜雙人房1200,房間設備簡單,民宿主人親切,省錢住宿可選擇此地。	",,,,,
"附近都有超商、全聯、飲料店、餐館，離景點也都蠻近的。	",,,,,
"老闆娘熱情，會告知很多景點，晚上安靜，巷子出去就是羅東夜市，樓下有便利超商	",,,,,
"隔音沒有很好，清潔需加強：燈罩有灰塵，浴室磁磚有霉垢，浴室排水孔被頭髮阻塞。	",,,,,
"致電求救時讓我們到3樓房間梳洗！整體感覺就是花錢找罪受??'	",,,,,
"cp 值高 服務態度 佳 適合背包客住宿 環境整潔佳 跟 房價便宜 早餐古早味	",,,,,
"人員服務態度好 房間品質很棒很乾淨 推薦大家可以來住上一晚	",,,,,
"環境整潔 服務人員態度佳 住宿價錢合理 離夜市又近 CP值高	",,,,,
"老闆娘非常親切！早餐豐富好吃！環境幽美！房間很乾淨！下次到鹿野還想再去入住！	",,,,,
"飛行傘近距離降點！視野遼闊!越過3米路就是龍田大草坪!	",,,,,
"硬體設備較傳統老舊房門是傳統喇叭鎖離車站孔廟林百貨都算近人員服務親切值得推薦	",,,,,
"龍蝦鮑魚必吃，熱炒區菜色不錯(有炒鱔魚，烤蝦)，蔓越莓冰淇淋，甜點推薦	",,,,,
"酒店地點近火車站及公車站, 員工服務親切有禮, 房間乾淨早餐好吃 !!	",,,,,
"服務親切 ，餐飲有特色 ，景色怡人 ，騎車活動不錯的休息站 ！	",,,,,
"在山上幽靜的度假村，山上很冷，房間有暖氣，隔音效果不太好。	",,,,,
"老闆喜歡發揮創意，製作出各種精美的庭園造景，可供遊客拍照、打卡。	",,,,,
"無敵海景的民宿，主打蔬食無菜單下午茶也不錯，可不住宿純用餐，須先電話預約	",,,,,
"飽，提供姜母茶，有機豆漿，果汁，加上未上餐點前裝的咖啡跟一杯水，喝的真的好飽。	",,,,,
"招呼每個房客（當天退房前每房贈送一把超美的三星蔥??），放鬆渡假發呆的好地方！'	",,,,,
早餐超??，有中西式，和各式的飲料咖啡，房間睡起來也滿舒適,,,,,
"交通便利，雖於鬧區旁卻很寧靜 裝潢與室內擺飾超棒 管家人也很親切	",,,,,
"環境非常舒適/浴室很大可以泡澡舒緩一天的疲勞/小管家會介紹各景點	",,,,,
"民宿主人熱心親切，CP值高,台南市中心 鬧中取靜的好所在	",,,,,
"離台東市區有點距離，海景很棒，附近也都有海鮮餐廳和雜貨店，非常方便。	",,,,,
"很方便第2天早上坐船到蘭嶼 房間隔音很差，晚上聽到隔壁房間啾啾的聲音	",,,,,
"海產店的專用停車位時，老闆有誠意的說願意支付旁邊付費停車場的費用。	",,,,,
"適合全家大小、親子同遊的好地方，一大群人烤肉玩水也很OK。	",,,,,
"這次帶小朋友住宿，房間還有一個閣樓，小朋友玩的不亦樂乎。	",,,,,
"老闆親切，很棒的民宿 閣樓房小孩超愛??'	",,,,,
"感覺房間跟照片裡有落差 隔音設施有點差 但老闆服務態度還不錯	",,,,,
"老闆和老闆娘非常親切 裡面設備簡單但非常之乾淨 Cp值高	",,,,,
"價格親民，老式建築， 內部重新裝潢過	",,,,,
"房間超乾淨 床很好睡 早餐好吃又很飽 老闆、老闆娘超親切 超推薦來這裡的！！！	",,,,,
"裝潢很棒 浴室門打開就有濃濃檜木香 陽台還備有桌椅可以舒服的坐在外面聊天	",,,,,
"2人房空間還不錯 樓上走動會有聲音 隔音效果上差了點 基本上大致滿意	",,,,,
"群山環繞，放鬆身心的好地方。餐廳的馬告烤雞超好吃	",,,,,
"美麗的山景房、老闆娘親切有禮！有問題會誠心傾聽！停車注意，下坡路段較陡坡！	",,,,,
"老闆親切，餐點好吃，房間乾淨	",,,,,
"住宿地點清雅 房間裝潢和衛生很可以 推推∼	",,,,,
"老闆娘跟姪女超級無敵親切，完全就把每一位客人當作自己家人般服務對待！	",,,,,
"住宿品質好，風景優美 接待人員和藹可親 值得放鬆的好地方	",,,,,
"二樓有飲水機很方便，早餐很豐盛是自助吧，房間水壓蠻小的。	",,,,,
"值得推薦的好商旅店 環境 服務 高雄首選!	",,,,,
"明明浴缸不能用，，還跟我們說有浴缸，電話中有告知，床要靠一起，結果都沒有	",,,,,
"樓下有即溶咖啡跟茶包小點心！	",,,,,
"房間很新，設備齊全，接待人員很客氣	",,,,,
"入住四人房，牙刷卻只有3支 也沒毛巾，想要反應卻沒看見民宿主人	",,,,,
"空間大也非常乾淨，設備齊全，老闆娘很熱心，謝謝讓我們這群老同學們留下了美好回憶~	",,,,,
"老闆老闆娘都很親切有問題反應都會馬上協助，設備非常齊全！有機會會再次光顧！	",,,,,
"老闆娘非常親切，也照顧細心值得推，以後去宜蘭就去這間。	",,,,,
"一樓備有咖啡機廚房冰箱，接待人員親切有善，網路照片如同現場	",,,,,
"房間舒適，老闆娘人也不錯吧~ 需要小朋友澡盆可以告訴老闆娘喔！	",,,,,
管家服務超好~ 非常親切 環境乾淨漂亮 住起來非常舒適 CP值高~ 推推,,,,,
"飲水機熱水溫度不夠高，望改善。其他服務像是早餐就很不錯。	",,,,,
"價格便宜 地點方便 設備老舊 環境整潔差 服務人員態度和善	",,,,,
"返回要退錢跟房說系統設定好 不給退 說真的 我從來沒住過這麼爛的「汽車旅館」！！	",,,,,
"屏東縣潮州鎮不錯的汽車旅館，來往恆春鎮都墾丁的中繼休息點。	",,,,,
"房間在一樓，不像其他間在二樓，房價與內裝潢都不錯，值得推	",,,,,
"床的裝飾很美 庭院造景很美 唯一缺點浴室地板會積水	",,,,,
"老闆！老闆娘非常友善！住宿價格也很實在！早餐提供的種類也很多可以選擇！值得推薦	",,,,,
"親切如家人，早餐金門鹹粥跟黑糖糕好吃，CP值最高的民宿，下次一定要再來。	",,,,,
"CP值最高的民宿。老闆專業親切 服務好，有家的感覺。	",,,,,
"礁溪溫泉旅館 離湯圍溝 溫泉公園6百公尺 方便逛街	",,,,,
"老闆娘準備的早餐及服務 ，幫飯店加分，住宿品質不佳，床超硬	",,,,,
"房間素雅，但是隔音很糟，半夜汽車機車經過就很吵	",,,,,
"老闆親切，房間景觀非常棒，衛浴設備新而且乾淨，真的十分推薦這間	",,,,,
"環境優美，價錢公道，主人家很親切，蛋糕及蛋捲好吃。	",,,,,
還手作紅豆芋圓湯請我們喝！！！非常完美的一次住宿體驗??感謝老闆娘,,,,,
"大門、餐廳到五樓各項設施的服務生都非常親切，早餐非常棒，樣式不少且精緻有特色！	",,,,,
"房間空間大，高樓層有落地窗景色非常好。游泳池較小，適合親子活動。	",,,,,
"比起其他家老爺 自助餐的甜點東西少 希望可以有老爺起司蛋糕跟芒果奶酪	",,,,,
"房間十分溫馨舒適∼民宿小幫手們也都很親切∼∼位置離市區很近很棒∼∼！	",,,,,
"小管家Tasha Peggy 水鹿都推薦了很多地道的地方美食，咖啡廳，景點。	",,,,,
"適合單人旅行的住宿，安靜乾淨、洗澡熱水穩定，裝潢擺設處處巧思，前面可停摩托車。	",,,,,
"服務態度好，但房間設施有點老舊，且蚊子很多	",,,,,
"房價便宜.空間很大 附近很多很好逛的景點 大推	",,,,,
"普通的旅館，停車電梯進入時，設計不好 有點難	",,,,,
"CP值滿高的民宿. 地點與舒適度都很好	",,,,,
"CP值不錯的旅社，離安平古堡只要3分鐘！	",,,,,
"Cp 值超高，舒適乾淨的民宿	",,,,,
"房間乾淨，海景美，服務好，中餐廳李主任更是讓賓客感受到花蓮人待客的親切！	",,,,,
"渡假風的老飯店。就在海邊位置不錯，有空逛逛後面花園，泳池應該是給小朋友泡水玩的	",,,,,
"早餐川燙菜（還燙太久，都爛了！） 涼拌筍還酸掉 反應後說是沙拉都會裡面加醋啊??	",,,,,
衛浴設施都非常新，房間也沒有異味 電視也能瀏覽非常多頻道 非常推薦大家來住！,,,,,
"隱身在巷弄中，走的是工業風設計，乾淨舒服，還有餵養浪貓	",,,,,
