reviews,value,comfort,location,cleanliness,service,ws_pos_reviews,filtered,filtered_noun
入住雙人房非常乾淨風格簡約價格合理離安平區觀光也近,1.0,0.0,1.0,1.0,0.0,"入住(VCL),雙人房(Na),非常(Dfa),乾淨(VH),風格(Na),簡約(VH),價格(Na),合理(VH),離(P),安平區(Nc),觀光(VA),也(D),近(VH)","入住(VCL),雙人房(Na),乾淨(VH),風格(Na),簡約(VH),價格(Na),合理(VH),安平區(Nc),觀光(VA)","入住(VCL),雙人房(Na),乾淨(VH),風格(Na),簡約(VH),價格(Na),合理(VH),安平區(Nc),觀光(VA)"
入住有送伴手禮的果醬和下午茶點心飲料鬆餅水果這房型是有車庫的,1.0,1.0,0.0,0.0,0.0,"入住(VCL),有(V_2),送(VD),伴手禮(Na),的(DE),果醬(Na),和(Caa),下午茶(Na),點心(Na),飲料(Na),鬆餅(Na),水果(Na),這(Nep),房型(Na),是(SHI),有(V_2),車庫(Na),的(DE)","入住(VCL),送(VD),伴手禮(Na),果醬(Na),下午茶(Na),點心(Na),飲料(Na),鬆餅(Na),水果(Na),房型(Na),車庫(Na)","入住(VCL),送(VD),伴手禮(Na),果醬(Na),下午茶(Na),點心(Na),飲料(Na),鬆餅(Na),水果(Na),房型(Na),車庫(Na)"
建築走日式風格房間超級大餐點也不錯在半露天的泡湯池裡享受悠閒的渡假氣氛,0.0,1.0,0.0,0.0,1.0,"建築(Na),走(VA),日式(A),風格(Na),房間(Nc),超級(A),大(VH),餐點(Na),也(D),不錯(VH),在(P),半(Neqa),露天(Nc),的(DE),泡湯池(Na),裡(Ncd),享受(VJ),悠閒(VH),的(DE),渡假(VA),氣氛(Na)","建築(Na),走(VA),日式(A),風格(Na),房間(Nc),超級(A),餐點(Na),不錯(VH),露天(Nc),泡湯池(Na),裡(Ncd),享受(VJ),悠閒(VH),渡假(VA),氣氛(Na)","建築(Na),走(VA),風格(Na),房間(Nc),餐點(Na),不錯(VH),露天(Nc),泡湯池(Na),裡(Ncd),享受(VJ),悠閒(VH),渡假(VA),氣氛(Na)"
價格公道乾淨整潔老闆大兒子很帥徵女友中,1.0,0.0,0.0,1.0,0.0,"價格(Na),公道(VH),乾淨(VH),整潔(VH),老闆(Na),大兒子(Na),很(Dfa),帥(VH),徵(VC),女友(Na),中(Ng)","價格(Na),公道(VH),乾淨(VH),整潔(VH),老闆(Na),大兒子(Na),帥(VH),徵(VC),女友(Na),中(Ng)","價格(Na),公道(VH),乾淨(VH),整潔(VH),老闆(Na),大兒子(Na),帥(VH),徵(VC),女友(Na),中(Ng)"
經營套房出租為主人員進出較雜環境還有很大的進步空間,0.0,0.0,0.0,0.0,0.0,"經營(VC),套房(Na),出租(VD),為(VG),主人員(Na),進出(VCL),較(Dfa),雜(VH),環境(Na),還(D),有(V_2),很(Dfa),大(VH),的(DE),進步(VH),空間(Na)","經營(VC),套房(Na),出租(VD),主人員(Na),進出(VCL),雜(VH),環境(Na),進步(VH),空間(Na)","經營(VC),套房(Na),出租(VD),主人員(Na),進出(VCL),雜(VH),環境(Na),進步(VH),空間(Na)"
是雙貓未來合作的戰略伙伴,0.0,0.0,0.0,0.0,0.0,"是(SHI),雙貓(Nb),未來(Nd),合作(VH),的(DE),戰略(Na),伙伴(Na)","雙貓(Nb),未來(Nd),合作(VH),戰略(Na),伙伴(Na)","雙貓(Nb),未來(Nd),合作(VH),戰略(Na),伙伴(Na)"
民宿老闆娘超親切咖啡超好喝還有房間都超大的耶_,0.0,1.0,0.0,0.0,1.0,"民宿(Nc),老闆娘(Na),超(Dfa),親切(VH),咖啡(Na),超(Dfa),好喝(VH),還(D),有(V_2),房間(Nc),都(D),超大(A),的(T),耶(T),_(FW)","民宿(Nc),老闆娘(Na),超(Dfa),親切(VH),咖啡(Na),超(Dfa),好喝(VH),房間(Nc),超大(A),耶(T)","民宿(Nc),老闆娘(Na),親切(VH),咖啡(Na),好喝(VH),房間(Nc)"
老闆娘人很好而且親切小朋友也可以盡情的享受親子空間設想周到,0.0,1.0,0.0,0.0,1.0,"老闆娘(Na),人(Na),很(Dfa),好(VH),而且(Cbb),親切(VH),小朋友(Na),也(D),可以(D),盡情(D),的(DE),享受(VJ),親子(Na),空間(Na),設想(VE),周到(VH)","老闆娘(Na),人(Na),好(VH),親切(VH),小朋友(Na),盡情(D),享受(VJ),親子(Na),空間(Na),設想(VE),周到(VH)","老闆娘(Na),人(Na),好(VH),親切(VH),小朋友(Na),享受(VJ),親子(Na),空間(Na),設想(VE),周到(VH)"
推薦東港超棒的民宿到碼頭超快環境舒適民宿主人熱情友善,0.0,0.0,1.0,0.0,1.0,"推薦(VC),東港(Nc),超棒(VH),的(DE),民宿(Nc),到(VCL),碼頭(Nc),超快(VH),環境(Na),舒適(VH),民宿(Nc),主人(Na),熱情(VH),友善(VH)","推薦(VC),東港(Nc),超棒(VH),民宿(Nc),碼頭(Nc),超快(VH),環境(Na),舒適(VH),民宿(Nc),主人(Na),熱情(VH),友善(VH)","推薦(VC),東港(Nc),超棒(VH),民宿(Nc),碼頭(Nc),超快(VH),環境(Na),舒適(VH),民宿(Nc),主人(Na),熱情(VH),友善(VH)"
老闆娘非常的熱情房間很乾淨景色很美隔音很好早餐也很好吃,0.0,1.0,1.0,1.0,1.0,"老闆娘(Na),非常(Dfa),的(DE),熱情(VH),房間(Nc),很(Dfa),乾淨(VH),景色(Na),很(Dfa),美(VH),隔音(A),很(Dfa),好(VH),早餐(Na),也(D),很(Dfa),好吃(VH)","老闆娘(Na),熱情(VH),房間(Nc),乾淨(VH),景色(Na),美(VH),隔音(A),好(VH),早餐(Na),好吃(VH)","老闆娘(Na),熱情(VH),房間(Nc),乾淨(VH),景色(Na),美(VH),好(VH),早餐(Na),好吃(VH)"
非常感謝娟姐為我們準備下午茶點心有很棒的蓮花養生茶,0.0,0.0,0.0,0.0,1.0,"非常(Dfa),感謝(VK),娟姐(Nb),為(P),我們(Nh),準備(VC),下午茶(Na),點心(Na),有(V_2),很(Dfa),棒(VH),的(DE),蓮花(Na),養生(VA),茶(Na)","感謝(VK),娟姐(Nb),準備(VC),下午茶(Na),點心(Na),棒(VH),蓮花(Na),養生(VA),茶(Na)","感謝(VK),娟姐(Nb),準備(VC),下午茶(Na),點心(Na),棒(VH),蓮花(Na),養生(VA),茶(Na)"
名副其實的五星級飯店服務設備餐點設施都很棒港景房風景很美,0.0,1.0,1.0,0.0,1.0,"名副其實(VH),的(DE),五星級(Na),飯店(Nc),服務(Nv),設備(Na),餐點(Na),設施(Na),都(D),很(Dfa),棒(VH),港景房(Nc),風景(Na),很(Dfa),美(VH)","名副其實(VH),五星級(Na),飯店(Nc),服務(Nv),設備(Na),餐點(Na),設施(Na),棒(VH),港景房(Nc),風景(Na),美(VH)","名副其實(VH),五星級(Na),飯店(Nc),服務(Nv),設備(Na),餐點(Na),設施(Na),棒(VH),港景房(Nc),風景(Na),美(VH)"
早餐及晚餐自助餐菜色很多很好吃港景房房間很大陽台景觀美,0.0,1.0,1.0,0.0,1.0,"早餐(Na),及(Caa),晚餐(Na),自助餐(Na),菜色(Na),很多(VH),很(Dfa),好吃(VH),港景房(Nc),房間(Nc),很(Dfa),大(VH),陽台(Na),景觀(Na),美(VH)","早餐(Na),晚餐(Na),自助餐(Na),菜色(Na),好吃(VH),港景房(Nc),房間(Nc),陽台(Na),景觀(Na),美(VH)","早餐(Na),晚餐(Na),自助餐(Na),菜色(Na),好吃(VH),港景房(Nc),房間(Nc),陽台(Na),景觀(Na),美(VH)"
五星級飯店面臨大海挑高空間大衛浴空間露天泳池適合好友暢玩的地方,0.0,1.0,1.0,0.0,0.0,"五星級(Na),飯店(Nc),面臨(VK),大海(Na),挑高(VH),空間(Na),大(VH),衛浴(Na),空間(Na),露天(Nc),泳池(Na),適合(VH),好友(Na),暢玩(VH),的(DE),地方(Na)","五星級(Na),飯店(Nc),面臨(VK),大海(Na),挑高(VH),空間(Na),衛浴(Na),空間(Na),露天(Nc),泳池(Na),適合(VH),好友(Na),暢玩(VH),地方(Na)","五星級(Na),飯店(Nc),面臨(VK),大海(Na),挑高(VH),空間(Na),衛浴(Na),空間(Na),露天(Nc),泳池(Na),適合(VH),好友(Na),暢玩(VH),地方(Na)"
遊樂池和泡腳池無論大人小孩都開心房間簡單乾淨早餐也不錯是登山者的好選擇,0.0,1.0,0.0,1.0,1.0,"遊樂池(Nc),和(Caa),泡腳池(Na),無論(Cbb),大人(Na),小孩(Na),都(D),開心(VH),房間(Nc),簡單(VH),乾淨(VH),早餐(Na),也(D),不錯(VH),是(SHI),登山(VA),者(Na),的(DE),好(VH),選擇(Na)","遊樂池(Nc),泡腳池(Na),大人(Na),小孩(Na),開心(VH),房間(Nc),簡單(VH),乾淨(VH),早餐(Na),不錯(VH),登山(VA),好(VH),選擇(Na)","遊樂池(Nc),泡腳池(Na),大人(Na),小孩(Na),開心(VH),房間(Nc),簡單(VH),乾淨(VH),早餐(Na),不錯(VH),登山(VA),好(VH),選擇(Na)"
熱情好客業者有用心的為每位旅客處理用餐等小細節相當貼心是間很推薦的好民宿,0.0,0.0,0.0,0.0,1.0,"熱情(VH),好客(VH),業者(Na),有(V_2),用心(VH),的(DE),為(P),每(Nes),位(Nf),旅客(Na),處理(VC),用餐(VA),等(Cab),小(VH),細節(Na),相當(Dfa),貼心(VH),是(SHI),間(Nf),很(Dfa),推薦(VC),的(DE),好(VH),民宿(Nc)","熱情(VH),好客(VH),業者(Na),用心(VH),位(Nf),旅客(Na),處理(VC),用餐(VA),小(VH),細節(Na),相當(Dfa),貼心(VH),間(Nf),推薦(VC),好(VH),民宿(Nc)","熱情(VH),好客(VH),業者(Na),用心(VH),位(Nf),旅客(Na),處理(VC),用餐(VA),小(VH),細節(Na),貼心(VH),間(Nf),推薦(VC),好(VH),民宿(Nc)"
CP值高成人200可洗湯屋及大眾池小孩看到溜滑梯完全失控,1.0,1.0,0.0,0.0,0.0,"CP值(FW),高(Na),成人(Na),200(Neu),可(D),洗(VC),湯屋(Nc),及(Caa),大眾池(Na),小孩(Na),看到(VE),溜滑梯(Na),完全(D),失控(VH)","CP值(FW),高(Na),成人(Na),200(Neu),洗(VC),湯屋(Nc),大眾池(Na),小孩(Na),看到(VE),溜滑梯(Na),完全(D),失控(VH)","高(Na),成人(Na),200(Neu),洗(VC),湯屋(Nc),大眾池(Na),小孩(Na),看到(VE),溜滑梯(Na),失控(VH)"
的是人情味希望各位好友有空到台南新營遊玩可以多一個選擇住宿的好地方,0.0,0.0,0.0,0.0,1.0,"的(DE),是(SHI),人情味(Na),希望(VK),各位(Nes),好友(Na),有空(VH),到(VCL),台南(Nc),新營(Nc),遊玩(VA),可以(D),多(VH),一(Neu),個(Nf),選擇(Na),住宿(VA),的(DE),好(VH),地方(Na)","人情味(Na),希望(VK),好友(Na),有空(VH),台南(Nc),新營(Nc),遊玩(VA),選擇(Na),住宿(VA),好(VH),地方(Na)","人情味(Na),希望(VK),好友(Na),有空(VH),台南(Nc),新營(Nc),遊玩(VA),選擇(Na),住宿(VA),好(VH),地方(Na)"
蠻舊的旅館反應在房價上空間不小中央空調不是很強,1.0,1.0,0.0,0.0,0.0,"蠻(Dfa),舊(VH),的(DE),旅館(Nc),反應(VE),在(P),房價(Na),上(Ncd),空間(Na),不(D),小(VH),中央(Nc),空調(Na),不(D),是(SHI),很(Dfa),強(VH)","舊(VH),旅館(Nc),反應(VE),房價(Na),空間(Na),小(VH),中央(Nc),空調(Na),強(VH)","舊(VH),旅館(Nc),反應(VE),房價(Na),空間(Na),小(VH),中央(Nc),空調(Na),強(VH)"
棉被都是灰塵冷氣不涼完全不推薦,0.0,1.0,0.0,1.0,0.0,"棉被(Na),都(D),是(SHI),灰塵(Na),冷氣(Na),不(D),涼(VH),完全(D),不(D),推薦(VC)","棉被(Na),灰塵(Na),冷氣(Na),涼(VH),完全(D),推薦(VC)","棉被(Na),灰塵(Na),冷氣(Na),涼(VH),推薦(VC)"
環境自然食物好吃肖楠館可以找靈感好停車雖然沒有住民宿但應該不錯,0.0,1.0,0.0,0.0,1.0,"環境(Na),自然(Na),食物(Na),好吃(VH),肖楠館(Nc),可以(D),找(VC),靈感(Na),好(VH),停車(VA),雖然(Cbb),沒有(D),住(VCL),民宿(Nc),但(Cbb),應該(D),不錯(VH)","環境(Na),自然(Na),食物(Na),好吃(VH),肖楠館(Nc),找(VC),靈感(Na),好(VH),停車(VA),住(VCL),民宿(Nc),應該(D),不錯(VH)","環境(Na),自然(Na),食物(Na),好吃(VH),肖楠館(Nc),找(VC),靈感(Na),好(VH),停車(VA),住(VCL),民宿(Nc),不錯(VH)"
房間很多原木的傢俱裝潢適合放鬆的好地方,0.0,1.0,0.0,0.0,0.0,"房間(Nc),很多(Neqa),原木(Na),的(DE),傢俱(Na),裝潢(Na),適合(VH),放鬆(VHC),的(DE),好(VH),地方(Na)","房間(Nc),原木(Na),傢俱(Na),裝潢(Na),適合(VH),放鬆(VHC),好(VH),地方(Na)","房間(Nc),原木(Na),傢俱(Na),裝潢(Na),適合(VH),放鬆(VHC),好(VH),地方(Na)"
很棒的住宿休閒體驗經驗感謝園區人員們的熱誠接待辛苦了,0.0,0.0,0.0,0.0,1.0,"很(Dfa),棒(VH),的(DE),住宿(VA),休閒(VA),體驗(VC),經驗(Na),感謝(VK),園區(Nc),人員(Na),們(Na),的(DE),熱誠(Na),接待(VC),辛苦(VHC),了(T)","棒(VH),住宿(VA),休閒(VA),體驗(VC),經驗(Na),感謝(VK),園區(Nc),人員(Na),熱誠(Na),接待(VC),辛苦(VHC)","棒(VH),住宿(VA),休閒(VA),體驗(VC),經驗(Na),感謝(VK),園區(Nc),人員(Na),熱誠(Na),接待(VC),辛苦(VHC)"
無敵海景房打開一點窗戶聽海浪的聲音wifi信號很爛有烤箱自動麻將桌,0.0,1.0,0.0,0.0,0.0,"無敵(VH),海景房(Nc),打開(VC),一點(Neqa),窗戶(Na),聽(VE),海浪(Na),的(DE),聲音(Na),wifi(FW),信號(Na),很(Dfa),爛(VH),有(V_2),烤箱(Na),自動(VH),麻將桌(Na)","無敵(VH),海景房(Nc),打開(VC),一點(Neqa),窗戶(Na),聽(VE),海浪(Na),聲音(Na),wifi(FW),信號(Na),爛(VH),烤箱(Na),自動(VH),麻將桌(Na)","無敵(VH),海景房(Nc),打開(VC),一點(Neqa),窗戶(Na),聽(VE),海浪(Na),聲音(Na),信號(Na),爛(VH),烤箱(Na),自動(VH),麻將桌(Na)"
房間靠近海邊可看海可以吹海風又可坐在椅子吃東西真的是很放鬆心情的一晚,0.0,0.0,1.0,0.0,0.0,"房間(Nc),靠近(VC),海(Na),邊(Ncd),可(D),看(VC),海(Na),可以(D),吹(VC),海風(Na),又(Caa),可(D),坐(VA),在(P),椅子(Na),吃(VC),東西(Na),真的(D),是(SHI),很(Dfa),放鬆(VHC),心情(Na),的(DE),一(Neu),晚(Nf)","房間(Nc),靠近(VC),海(Na),海(Na),吹(VC),海風(Na),坐(VA),椅子(Na),吃(VC),東西(Na),真的(D),放鬆(VHC),心情(Na),晚(Nf)","房間(Nc),靠近(VC),海(Na),海(Na),吹(VC),海風(Na),坐(VA),椅子(Na),吃(VC),東西(Na),放鬆(VHC),心情(Na),晚(Nf)"
戶外風景好飲料無法去冰奶茶太甜CPvalue低可以歇息的地方,1.0,0.0,1.0,0.0,1.0,"戶外(Nc),風景(Na),好(VH),飲料(Na),無法(D),去(D),冰(VHC),奶茶(Na),太(Dfa),甜(VH),C(FW),Pvalue(FW),低(VH),可以(D),歇息(VA),的(DE),地方(Na)","戶外(Nc),風景(Na),好(VH),飲料(Na),無法(D),冰(VHC),奶茶(Na),太(Dfa),甜(VH),C(FW),Pvalue(FW),低(VH),歇息(VA),地方(Na)","戶外(Nc),風景(Na),好(VH),飲料(Na),冰(VHC),奶茶(Na),甜(VH),低(VH),歇息(VA),地方(Na)"
感謝主人有溫度招待又美又舒適環境值得大家來通宵福興時入宿選擇,0.0,0.0,0.0,0.0,1.0,"感謝(VK),主人(Na),有(V_2),溫度(Na),招待(VC),又(Caa),美(VH),又(Caa),舒適(VH),環境(Na),值得(VH),大家(Nh),來(D),通宵(D),福興(Nb),時(Ng),入宿(VA),選擇(VC)","感謝(VK),主人(Na),溫度(Na),招待(VC),美(VH),舒適(VH),環境(Na),值得(VH),通宵(D),福興(Nb),時(Ng),入宿(VA),選擇(VC)","感謝(VK),主人(Na),溫度(Na),招待(VC),美(VH),舒適(VH),環境(Na),值得(VH),福興(Nb),時(Ng),入宿(VA),選擇(VC)"
輕山居正確住址苗栗縣通霄鎮福興11233號距離福興武術學校約1公里,0.0,0.0,0.0,0.0,0.0,"輕山居(Nb),正確(VH),住址(Na),苗栗縣(Nc),通霄鎮(Nc),福興(Nc),11233號(Neu),距離(P),福興(Nc),武術(Na),學校(Nc),約(Da),1(Neu),公里(Nf)","輕山居(Nb),正確(VH),住址(Na),苗栗縣(Nc),通霄鎮(Nc),福興(Nc),11233號(Neu),距離(P),福興(Nc),武術(Na),學校(Nc),約(Da),公里(Nf)","輕山居(Nb),正確(VH),住址(Na),苗栗縣(Nc),通霄鎮(Nc),福興(Nc),11233號(Neu),福興(Nc),武術(Na),學校(Nc),公里(Nf)"
非常有特色的客房一樓的酒吧和頂樓的露臺空間更是讓旅客好好放鬆的好地方,0.0,1.0,0.0,0.0,0.0,"非常(Dfa),有(V_2),特色(Na),的(DE),客房(Nc),一樓(Nc),的(DE),酒吧(Nc),和(Caa),頂樓(Nc),的(DE),露臺(Na),空間(Na),更(Dfa),是(SHI),讓(VL),旅客(Na),好好(VH),放鬆(VHC),的(DE),好(VH),地方(Na)","特色(Na),客房(Nc),一樓(Nc),酒吧(Nc),頂樓(Nc),露臺(Na),空間(Na),旅客(Na),好好(VH),放鬆(VHC),好(VH),地方(Na)","特色(Na),客房(Nc),一樓(Nc),酒吧(Nc),頂樓(Nc),露臺(Na),空間(Na),旅客(Na),好好(VH),放鬆(VHC),好(VH),地方(Na)"
很棒的服務房間設備環境家具理念和早餐,0.0,1.0,0.0,0.0,1.0,"很(Dfa),棒(VH),的(DE),服務(VC),房間(Nc),設備(Na),環境(Na),家具(Na),理念(Na),和(Caa),早餐(Na)","棒(VH),服務(VC),房間(Nc),設備(Na),環境(Na),家具(Na),理念(Na),早餐(Na)","棒(VH),服務(VC),房間(Nc),設備(Na),環境(Na),家具(Na),理念(Na),早餐(Na)"
隔音設備不佳客房內聽得到隔壁淋浴和孩子哭聲而且還常聽到隔壁醫院救護車的聲音,0.0,1.0,0.0,0.0,0.0,"隔音(A),設備(Na),不佳(VH),客房(Nc),內(Ncd),聽(VE),得(DE),到(VE),隔壁(Nc),淋浴(VA),和(Caa),孩子(Na),哭聲(Na),而且(Cbb),還(D),常(D),聽到(VE),隔壁(Nc),醫院(Nc),救護車(Na),的(DE),聲音(Na)","隔音(A),設備(Na),不佳(VH),客房(Nc),聽(VE),隔壁(Nc),淋浴(VA),孩子(Na),哭聲(Na),聽到(VE),隔壁(Nc),醫院(Nc),救護車(Na),聲音(Na)","設備(Na),不佳(VH),客房(Nc),聽(VE),隔壁(Nc),淋浴(VA),孩子(Na),哭聲(Na),聽到(VE),隔壁(Nc),醫院(Nc),救護車(Na),聲音(Na)"
花季期間園區漂亮有沙坑跟跳跳床讓小朋友放電晚餐和早餐有在地特色,0.0,1.0,0.0,0.0,1.0,"花季(Nd),期間(Na),園區(Nc),漂亮(VH),有(V_2),沙坑(Na),跟(Caa),跳跳床(Na),讓(VL),小朋友(Na),放電(VA),晚餐(Na),和(Caa),早餐(Na),有(V_2),在地(A),特色(Na)","花季(Nd),期間(Na),園區(Nc),漂亮(VH),沙坑(Na),跳跳床(Na),小朋友(Na),放電(VA),晚餐(Na),早餐(Na),在地(A),特色(Na)","花季(Nd),期間(Na),園區(Nc),漂亮(VH),沙坑(Na),跳跳床(Na),小朋友(Na),放電(VA),晚餐(Na),早餐(Na),特色(Na)"
很棒的環境餐點也相當精緻希望下午茶兒童飲料的部份能改提供無咖啡音飲品,0.0,0.0,0.0,0.0,1.0,"很(Dfa),棒(VH),的(DE),環境(Na),餐點(Na),也(D),相當(Dfa),精緻(VH),希望(Na),下午茶(Na),兒童(Na),飲料(Na),的(DE),部份(Neqa),能(D),改(VC),提供(VD),無(VJ),咖啡音(Na),飲品(Na)","棒(VH),環境(Na),餐點(Na),相當(Dfa),精緻(VH),希望(Na),下午茶(Na),兒童(Na),飲料(Na),部份(Neqa),改(VC),提供(VD),無(VJ),咖啡音(Na),飲品(Na)","棒(VH),環境(Na),餐點(Na),精緻(VH),希望(Na),下午茶(Na),兒童(Na),飲料(Na),部份(Neqa),改(VC),提供(VD),無(VJ),咖啡音(Na),飲品(Na)"
美國鄉村風民宿每個房間都不同風格這裡的擺設看得出民宿主人的用心覺得很棒,0.0,1.0,0.0,0.0,0.0,"美國(Nc),鄉村風(Nc),民宿(Nc),每(Nes),個(Nf),房間(Nc),都(D),不同(VH),風格(Na),這裡(Ncd),的(DE),擺設(VC),看(VE),得(DE),出(VE),民宿(Nc),主人(Na),的(DE),用心(Na),覺得(VK),很(Dfa),棒(VH)","美國(Nc),鄉村風(Nc),民宿(Nc),房間(Nc),風格(Na),這裡(Ncd),擺設(VC),民宿(Nc),主人(Na),用心(Na),覺得(VK),棒(VH)","美國(Nc),鄉村風(Nc),民宿(Nc),房間(Nc),風格(Na),這裡(Ncd),擺設(VC),民宿(Nc),主人(Na),用心(Na),覺得(VK),棒(VH)"
非常用心經營的民宿環境優美主人更推出多樣手作活動豐富住宿樂趣CP值高,1.0,1.0,0.0,0.0,0.0,"非常(Dfa),用心(VH),經營(VC),的(DE),民宿(Nc),環境(Na),優美(VH),主人(Na),更(Dfa),推出(VC),多樣(VH),手作(VC),活動(Na),豐富(VHC),住宿(VA),樂趣(Na),C(DASHCATEGORY),P(DASHCATEGORY),值(VJ),高(VH)","用心(VH),經營(VC),民宿(Nc),環境(Na),優美(VH),主人(Na),推出(VC),多樣(VH),手作(VC),活動(Na),豐富(VHC),住宿(VA),樂趣(Na),C(DASHCATEGORY),P(DASHCATEGORY),值(VJ),高(VH)","用心(VH),經營(VC),民宿(Nc),環境(Na),優美(VH),主人(Na),推出(VC),多樣(VH),手作(VC),活動(Na),豐富(VHC),住宿(VA),樂趣(Na),值(VJ),高(VH)"
民宿主老闆老闆娘態度親切南瓜濃湯好喝食材新鮮環境清幽推,0.0,0.0,1.0,0.0,1.0,"民宿主(Nc),老闆(Na),老闆娘(Na),態度(Na),親切(VH),南瓜(Na),濃湯(Na),好喝(VH),食材(Na),新鮮(VH),環境(Na),清幽(VH),推(VC)","民宿主(Nc),老闆(Na),老闆娘(Na),態度(Na),親切(VH),南瓜(Na),濃湯(Na),好喝(VH),食材(Na),新鮮(VH),環境(Na),清幽(VH),推(VC)","民宿主(Nc),老闆(Na),老闆娘(Na),態度(Na),親切(VH),南瓜(Na),濃湯(Na),好喝(VH),食材(Na),新鮮(VH),環境(Na),清幽(VH),推(VC)"
老闆娘非常非常親切像媽媽一樣跟我們聊天幫我們拍照房間很有飯店的感覺用力推薦,0.0,0.0,0.0,0.0,1.0,"老闆娘(Na),非常(Dfa),非常(Dfa),親切(VH),像(P),媽媽(Na),一樣(VH),跟(P),我們(Nh),聊天(VA),幫(P),我們(Nh),拍照(VB),房間(Nc),很(Dfa),有(V_2),飯店(Nc),的(DE),感覺(Na),用力(VH),推薦(VC)","老闆娘(Na),親切(VH),媽媽(Na),聊天(VA),幫(P),拍照(VB),房間(Nc),飯店(Nc),感覺(Na),用力(VH),推薦(VC)","老闆娘(Na),親切(VH),媽媽(Na),聊天(VA),拍照(VB),房間(Nc),飯店(Nc),感覺(Na),用力(VH),推薦(VC)"
房間清潔很不錯一早起來漫步在雞蛋花步道享受手作蛋餅現煮咖啡是種另類幸福,0.0,1.0,0.0,1.0,1.0,"房間(Nc),清潔(VH),很(Dfa),不錯(VH),一早(D),起來(VA),漫步(VA),在(P),雞蛋花(Na),步道(Na),享受(VJ),手作(VC),蛋餅(Na),現(D),煮(VC),咖啡(Na),是(SHI),種(Nf),另類(VH),幸福(VH)","房間(Nc),清潔(VH),不錯(VH),一早(D),漫步(VA),雞蛋花(Na),步道(Na),享受(VJ),手作(VC),蛋餅(Na),現(D),煮(VC),咖啡(Na),種(Nf),另類(VH),幸福(VH)","房間(Nc),清潔(VH),不錯(VH),漫步(VA),雞蛋花(Na),步道(Na),享受(VJ),手作(VC),蛋餅(Na),煮(VC),咖啡(Na),種(Nf),另類(VH),幸福(VH)"
價錢公道一樓浴室空間很大二樓的淋浴間如果有洗手台更好,1.0,1.0,0.0,0.0,0.0,"價錢(Na),公道(VH),一樓(Nc),浴室(Nc),空間(Na),很(Dfa),大(VH),二樓(Nc),的(DE),淋浴間(Nc),如果(Cbb),有(V_2),洗手台(Na),更(D),好(VH)","價錢(Na),公道(VH),一樓(Nc),浴室(Nc),空間(Na),二樓(Nc),淋浴間(Nc),洗手台(Na),好(VH)","價錢(Na),公道(VH),一樓(Nc),浴室(Nc),空間(Na),二樓(Nc),淋浴間(Nc),洗手台(Na),好(VH)"
吹風機吹1分鐘太熱自己停國小的小孩要加價卻沒附早餐,1.0,1.0,0.0,0.0,1.0,"吹風機(Na),吹(VC),1(Neu),分鐘(Nf),太(Dfa),熱(VHC),自己(Nh),停(VHC),國小(Nc),的(DE),小孩(Na),要(D),加價(VA),卻(D),沒(D),附(VC),早餐(Na)","吹風機(Na),吹(VC),分鐘(Nf),太(Dfa),熱(VHC),停(VHC),國小(Nc),小孩(Na),加價(VA),卻(D),附(VC),早餐(Na)","吹風機(Na),吹(VC),分鐘(Nf),熱(VHC),停(VHC),國小(Nc),小孩(Na),加價(VA),附(VC),早餐(Na)"
深藏鬧區市場的旅社cp值算還不錯可惜熱水忽冷忽熱廁所門關不起來,1.0,1.0,1.0,0.0,0.0,"深藏(VC),鬧區(Nc),市場(Nc),的(DE),旅社(Nc),cp值(FW),算(VG),還(Dfa),不錯(VH),可惜(VH),熱水(Na),忽(D),冷(VH),忽(D),熱(VHC),廁所(Nc),門(Na),關(VC),不(D),起來(Di)","深藏(VC),鬧區(Nc),市場(Nc),旅社(Nc),cp值(FW),算(VG),不錯(VH),可惜(VH),熱水(Na),忽(D),冷(VH),忽(D),熱(VHC),廁所(Nc),門(Na),關(VC)","深藏(VC),鬧區(Nc),市場(Nc),旅社(Nc),算(VG),不錯(VH),可惜(VH),熱水(Na),冷(VH),熱(VHC),廁所(Nc),門(Na),關(VC)"
老闆人超好的推薦大家來老街住宿,0.0,0.0,0.0,0.0,1.0,"老闆(Na),人(Na),超(VH),好(VH),的(DE),推薦(VC),大家(Nh),來(VA),老街(Nc),住宿(VA)","老闆(Na),人(Na),超(VH),好(VH),推薦(VC),老街(Nc),住宿(VA)","老闆(Na),人(Na),超(VH),好(VH),推薦(VC),老街(Nc),住宿(VA)"
平價旅館房間大間冷氣超涼,1.0,1.0,0.0,0.0,0.0,"平價(Na),旅館(Nc),房間(Nc),大(VH),間(Nf),冷氣(Na),超(Dfa),涼(VH)","平價(Na),旅館(Nc),房間(Nc),間(Nf),冷氣(Na),超(Dfa),涼(VH)","平價(Na),旅館(Nc),房間(Nc),間(Nf),冷氣(Na),涼(VH)"
